Sherlock	PROPN	Sherlock
,	PUNCT	,
did	AUX	do
n't	PART	n't
you	PRON	you
know	VERB	know
?	PUNCT	?
""""	PUNCT	""""
he	PRON	he
cried	VERB	cry
,	PUNCT	,
laughing	VERB	laugh
.	PUNCT	.
""""	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
I	PRON	I
have	AUX	have
been	VERB	be
guilty	ADJ	guilty
of	ADP	of
several	ADJ	several
monographs	NOUN	monograph
.	PUNCT	.
They	PRON	they
are	AUX	be
all	ADV	all
upon	SCONJ	upon
technical	ADJ	technical
subjects	NOUN	subject
.	PUNCT	.
Here	ADV	here
,	PUNCT	,
for	ADP	for
example	NOUN	example
,	PUNCT	,
is	AUX	be
one	NUM	one
'	PUNCT	'
Upon	SCONJ	upon
the	DET	the
Distinction	PROPN	Distinction
between	ADP	between
the	DET	the
Ashes	PROPN	Ashes
of	ADP	of
the	DET	the
Various	PROPN	Various
Tobaccoes	PROPN	Tobaccoes
.	PUNCT	.
'	PUNCT	'
In	ADP	in
it	PRON	it
I	PRON	I
enumerate	VERB	enumerate
a	DET	a
hundred	NUM	hundred
and	CCONJ	and
forty	NUM	forty
forms	NOUN	form
of	ADP	of
cigar-	PROPN	cigar-
,	PUNCT	,
cigarette-	X	cigarette-
,	PUNCT	,
and	CCONJ	and
pipe	NOUN	pipe
-	PUNCT	-
tobacco	NOUN	tobacco
,	PUNCT	,
with	ADP	with
colored	ADJ	colored
plates	NOUN	plate
illustrating	VERB	illustrate
the	DET	the
difference	NOUN	difference
in	ADP	in
the	DET	the
ash	NOUN	ash
.	PUNCT	.
It	PRON	it
is	AUX	be
a	DET	a
point	NOUN	point
which	DET	which
is	AUX	be
continually	ADV	continually
turning	VERB	turn
up	ADP	up
in	ADP	in
criminal	ADJ	criminal
trials	NOUN	trial
,	PUNCT	,
and	CCONJ	and
which	DET	which
is	VERB	be
sometimes	ADV	sometimes
of	ADP	of
supreme	ADJ	supreme
importance	NOUN	importance
as	ADP	as
a	DET	a
clue	NOUN	clue
.	PUNCT	.
If	SCONJ	if
you	PRON	you
can	AUX	can
say	VERB	say
definitely	ADV	definitely
,	PUNCT	,
for	ADP	for
example	NOUN	example
,	PUNCT	,
that	SCONJ	that
some	DET	some
murder	NOUN	murder
has	AUX	have
been	AUX	be
done	VERB	do
by	ADP	by
a	DET	a
man	NOUN	man
who	PRON	who
was	AUX	be
smoking	VERB	smoke
an	DET	an
Indian	ADJ	indian
lunkah	NOUN	lunkah
,	PUNCT	,
it	PRON	it
obviously	ADV	obviously
narrows	VERB	narrow
your	PRON	your
field	NOUN	field
of	ADP	of
search	NOUN	search
.	PUNCT	.
To	ADP	to
the	DET	the
trained	VERB	train
eye	NOUN	eye
there	PRON	there
is	AUX	be
as	ADV	as
much	ADJ	much
difference	NOUN	difference
between	ADP	between
the	DET	the
black	ADJ	black
ash	NOUN	ash
of	ADP	of
a	DET	a
Trichinopoly	PROPN	Trichinopoly
and	CCONJ	and
the	DET	the
white	ADJ	white
fluff	NOUN	fluff
of	ADP	of
bird's	PROPN	bird's
-	PUNCT	-
eye	NOUN	eye
as	ADP	as
there	PRON	there
is	VERB	be
between	ADP	between
a	DET	a
cabbage	NOUN	cabbage
and	CCONJ	and
a	DET	a
potato	NOUN	potato
.	PUNCT	.
"""""You"	PUNCT	"""""You"
have	VERB	have
an	DET	an
extraordinary	ADJ	extraordinary
genius	NOUN	genius
for	ADP	for
minutiae	NOUN	minutiae
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
remarked	VERB	remark
.	PUNCT	.
"""I"	PUNCT	"""I"
appreciate	VERB	appreciate
their	PRON	their
importance	NOUN	importance
.	PUNCT	.
Here	ADV	here
is	AUX	be
my	PRON	my
monograph	NOUN	monograph
upon	SCONJ	upon
the	DET	the
tracing	NOUN	tracing
of	ADP	of
footsteps	NOUN	footstep
,	PUNCT	,
with	ADP	with
some	DET	some
remarks	NOUN	remark
upon	SCONJ	upon
the	DET	the
uses	NOUN	use
of	ADP	of
plaster	NOUN	plaster
of	ADP	of
Paris	PROPN	Paris
as	ADP	as
a	DET	a
preserver	NOUN	preserver
of	ADP	of
impresses	NOUN	impress
.	PUNCT	.
Here	ADV	here
,	PUNCT	,
too	ADV	too
,	PUNCT	,
is	AUX	be
a	DET	a
curious	ADJ	curious
little	ADJ	little
work	NOUN	work
upon	SCONJ	upon
the	DET	the
influence	NOUN	influence
of	ADP	of
a	DET	a
trade	NOUN	trade
upon	SCONJ	upon
the	DET	the
form	NOUN	form
of	ADP	of
the	DET	the
hand	NOUN	hand
,	PUNCT	,
with	ADP	with
lithotypes	NOUN	lithotype
of	ADP	of
the	DET	the
hands	NOUN	hand
of	ADP	of
slaters	NOUN	slater
,	PUNCT	,
sailors	NOUN	sailor
,	PUNCT	,
corkcutters	NOUN	corkcutter
,	PUNCT	,
compositors	NOUN	compositor
,	PUNCT	,
weavers	NOUN	weaver
,	PUNCT	,
and	CCONJ	and
diamond	NOUN	diamond
-	PUNCT	-
polishers	NOUN	polisher
.	PUNCT	.
That	DET	that
is	AUX	be
a	DET	a
matter	NOUN	matter
of	ADP	of
great	ADJ	great
practical	ADJ	practical
interest	NOUN	interest
to	ADP	to
the	DET	the
scientific	ADJ	scientific
detective	NOUN	detective
,	PUNCT	,
---	PUNCT	---
especially	ADV	especially
in	ADP	in
cases	NOUN	case
of	ADP	of
unclaimed	ADJ	unclaimed
bodies	NOUN	body
,	PUNCT	,
or	CCONJ	or
in	ADP	in
discovering	VERB	discover
the	DET	the
antecedents	NOUN	antecedent
of	ADP	of
criminals	NOUN	criminal
.	PUNCT	.
But	CCONJ	but
I	PRON	I
weary	VERB	weary
you	PRON	you
with	ADP	with
my	PRON	my
hobby	NOUN	hobby
.	PUNCT	.
"""""Not"	INTJ	"""""not"
at	ADV	at
all	ADV	all
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
answered	VERB	answer
,	PUNCT	,
earnestly	ADV	earnestly
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
is	AUX	be
of	ADP	of
the	DET	the
greatest	ADJ	great
interest	NOUN	interest
to	ADP	to
me	PRON	I
,	PUNCT	,
especially	ADV	especially
since	SCONJ	since
I	PRON	I
have	AUX	have
had	VERB	have
the	DET	the
opportunity	NOUN	opportunity
of	ADP	of
observing	VERB	observe
your	PRON	your
practical	ADJ	practical
application	NOUN	application
of	ADP	of
it	PRON	it
.	PUNCT	.
But	CCONJ	but
you	PRON	you
spoke	VERB	speak
just	ADV	just
now	ADV	now
of	ADP	of
observation	NOUN	observation
and	CCONJ	and
deduction	NOUN	deduction
.	PUNCT	.
Surely	ADV	surely
the	DET	the
one	NUM	one
to	PART	to
some	DET	some
extent	NOUN	extent
implies	VERB	imply
the	DET	the
other	ADJ	other
.	PUNCT	.
"""""Why"	PUNCT	"""""Why"
,	PUNCT	,
hardly	ADV	hardly
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
answered	VERB	answer
,	PUNCT	,
leaning	VERB	lean
back	ADV	back
luxuriously	ADV	luxuriously
in	ADP	in
his	PRON	his
arm	NOUN	arm
-	PUNCT	-
chair	NOUN	chair
,	PUNCT	,
and	CCONJ	and
sending	VERB	send
up	ADP	up
thick	ADJ	thick
blue	ADJ	blue
wreaths	NOUN	wreath
from	ADP	from
his	PRON	his
pipe	NOUN	pipe
.	PUNCT	.
""""	PUNCT	""""
For	ADP	for
example	NOUN	example
,	PUNCT	,
observation	NOUN	observation
shows	VERB	show
me	PRON	I
that	SCONJ	that
you	PRON	you
have	AUX	have
been	VERB	be
to	ADP	to
the	DET	the
Wigmore	PROPN	Wigmore
Street	PROPN	Street
Post	PROPN	Post
-	PROPN	-
Office	PROPN	Office
this	DET	this
morning	NOUN	morning
,	PUNCT	,
but	CCONJ	but
deduction	NOUN	deduction
lets	VERB	let
me	PRON	I
know	VERB	know
that	SCONJ	that
when	ADV	when
there	ADV	there
you	PRON	you
dispatched	VERB	dispatch
a	DET	a
telegram	NOUN	telegram
.	PUNCT	.
"""""Right"	PUNCT	"""""Right"
!	PUNCT	!
""""	PUNCT	""""
said	VERB	say
I.	NOUN	i.
""""	PUNCT	""""
Right	ADV	right
on	ADP	on
both	DET	both
points	NOUN	point
!	PUNCT	!
But	CCONJ	but
I	PRON	I
confess	VERB	confess
that	SCONJ	that
I	PRON	I
do	AUX	do
n't	PART	n't
see	VERB	see
how	ADV	how
you	PRON	you
arrived	VERB	arrive
at	ADP	at
it	PRON	it
.	PUNCT	.
It	PRON	it
was	AUX	be
a	DET	a
sudden	ADJ	sudden
impulse	NOUN	impulse
upon	SCONJ	upon
my	PRON	my
part	NOUN	part
,	PUNCT	,
and	CCONJ	and
I	PRON	I
have	AUX	have
mentioned	VERB	mention
it	PRON	it
to	ADP	to
no	DET	no
one	NOUN	one
.	PUNCT	.
"""""It"	PUNCT	"""""It"
is	AUX	be
simplicity	NOUN	simplicity
itself	PRON	itself
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
remarked	VERB	remark
,	PUNCT	,
chuckling	VERB	chuckle
at	ADP	at
my	PRON	my
surprise	NOUN	surprise
,	PUNCT	,
---	PUNCT	---
""""	PUNCT	""""
so	ADV	so
absurdly	ADV	absurdly
simple	ADJ	simple
that	SCONJ	that
an	DET	an
explanation	NOUN	explanation
is	AUX	be
superfluous	ADJ	superfluous
;	PUNCT	;
and	CCONJ	and
yet	ADV	yet
it	PRON	it
may	AUX	may
serve	VERB	serve
to	PART	to
define	VERB	define
the	DET	the
limits	NOUN	limit
of	ADP	of
observation	NOUN	observation
and	CCONJ	and
of	ADP	of
deduction	NOUN	deduction
.	PUNCT	.
Observation	NOUN	observation
tells	VERB	tell
me	PRON	I
that	SCONJ	that
you	PRON	you
have	VERB	have
a	DET	a
little	ADJ	little
reddish	ADJ	reddish
mould	NOUN	mould
adhering	VERB	adhere
to	ADP	to
your	PRON	your
instep	NOUN	instep
.	PUNCT	.
Just	ADV	just
opposite	ADP	opposite
the	DET	the
Seymour	PROPN	Seymour
Street	PROPN	Street
Office	PROPN	Office
they	PRON	they
have	AUX	have
taken	VERB	take
up	ADP	up
the	DET	the
pavement	NOUN	pavement
and	CCONJ	and
thrown	VERB	throw
up	ADP	up
some	DET	some
earth	NOUN	earth
which	DET	which
lies	VERB	lie
in	ADP	in
such	DET	such
a	DET	a
way	NOUN	way
that	DET	that
it	PRON	it
is	VERB	be
difficult	ADJ	difficult
to	PART	to
avoid	VERB	avoid
treading	VERB	tread
in	ADP	in
it	PRON	it
in	ADP	in
entering	VERB	enter
.	PUNCT	.
The	DET	the
earth	NOUN	earth
is	AUX	be
of	ADP	of
this	DET	this
peculiar	ADJ	peculiar
reddish	ADJ	reddish
tint	NOUN	tint
which	DET	which
is	AUX	be
found	VERB	find
,	PUNCT	,
as	ADV	as
far	ADV	far
as	ADP	as
I	PRON	I
know	VERB	know
,	PUNCT	,
nowhere	ADV	nowhere
else	ADV	else
in	ADP	in
the	DET	the
neighborhood	NOUN	neighborhood
.	PUNCT	.
So	ADV	so
much	ADJ	much
is	AUX	be
observation	NOUN	observation
.	PUNCT	.
The	DET	the
rest	NOUN	rest
is	AUX	be
deduction	NOUN	deduction
.	PUNCT	.
"""""How"	INTJ	"""""how"
,	PUNCT	,
then	ADV	then
,	PUNCT	,
did	AUX	do
you	PRON	you
deduce	VERB	deduce
the	DET	the
"telegram?""""Why"	NOUN	"telegram?""""why"
,	PUNCT	,
of	ADP	of
course	NOUN	course
I	PRON	I
knew	VERB	know
that	SCONJ	that
you	PRON	you
had	AUX	have
not	PART	not
written	VERB	write
a	DET	a
letter	NOUN	letter
,	PUNCT	,
since	SCONJ	since
I	PRON	I
sat	VERB	sit
opposite	ADV	opposite
to	ADP	to
you	PRON	you
all	DET	all
morning	NOUN	morning
.	PUNCT	.
I	PRON	I
see	VERB	see
also	ADV	also
in	ADP	in
your	PRON	your
open	ADJ	open
desk	NOUN	desk
there	ADV	there
that	DET	that
you	PRON	you
have	VERB	have
a	DET	a
sheet	NOUN	sheet
of	ADP	of
stamps	NOUN	stamp
and	CCONJ	and
a	DET	a
thick	ADJ	thick
bundle	NOUN	bundle
of	ADP	of
post	ADJ	post
-	NOUN	-
cards	NOUN	card
.	PUNCT	.
What	PRON	what
could	AUX	could
you	PRON	you
go	VERB	go
into	ADP	into
the	DET	the
post	ADJ	post
-	NOUN	-
office	NOUN	office
for	ADP	for
,	PUNCT	,
then	ADV	then
,	PUNCT	,
but	CCONJ	but
to	PART	to
send	VERB	send
a	DET	a
wire	NOUN	wire
?	PUNCT	?
Eliminate	VERB	eliminate
all	DET	all
other	ADJ	other
factors	NOUN	factor
,	PUNCT	,
and	CCONJ	and
the	DET	the
one	NOUN	one
which	DET	which
remains	VERB	remain
must	AUX	must
be	VERB	be
the	DET	the
truth	NOUN	truth
.	PUNCT	.
"""""In"	INTJ	"""""in"
this	DET	this
case	NOUN	case
it	PRON	it
certainly	ADV	certainly
is	VERB	be
so	ADV	so
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
replied	VERB	reply
,	PUNCT	,
after	ADP	after
a	DET	a
little	ADJ	little
thought	NOUN	thought
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
thing	NOUN	thing
,	PUNCT	,
however	ADV	however
,	PUNCT	,
is	AUX	be
,	PUNCT	,
as	ADP	as
you	PRON	you
say	VERB	say
,	PUNCT	,
of	ADP	of
the	DET	the
simplest	ADJ	simple
.	PUNCT	.
Would	AUX	would
you	PRON	you
think	VERB	think
me	PRON	I
impertinent	ADJ	impertinent
if	SCONJ	if
I	PRON	I
were	VERB	be
to	PART	to
put	VERB	put
your	PRON	your
theories	NOUN	theory
to	ADP	to
a	DET	a
more	ADV	more
severe	ADJ	severe
"test?""""On"	NOUN	"test?""""on"
the	DET	the
contrary	NOUN	contrary
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
answered	VERB	answer
,	PUNCT	,
""""	PUNCT	""""
it	PRON	it
would	AUX	would
prevent	VERB	prevent
me	PRON	I
from	ADP	from
taking	VERB	take
a	DET	a
second	ADJ	second
dose	NOUN	dose
of	ADP	of
cocaine	NOUN	cocaine
.	PUNCT	.
I	PRON	I
should	AUX	should
be	VERB	be
delighted	ADJ	delighted
to	PART	to
look	VERB	look
into	ADP	into
any	DET	any
problem	NOUN	problem
which	DET	which
you	PRON	you
might	AUX	might
submit	VERB	submit
to	ADP	to
me	PRON	I
.	PUNCT	.
"""""I"	PUNCT	"""""I"
have	AUX	have
heard	VERB	hear
you	PRON	you
say	VERB	say
that	SCONJ	that
it	PRON	it
is	AUX	be
difficult	ADJ	difficult
for	ADP	for
a	DET	a
man	NOUN	man
to	PART	to
have	VERB	have
any	DET	any
object	NOUN	object
in	ADP	in
daily	ADJ	daily
use	NOUN	use
without	ADP	without
leaving	VERB	leave
the	DET	the
impress	NOUN	impress
of	ADP	of
his	PRON	his
individuality	NOUN	individuality
upon	SCONJ	upon
it	PRON	it
in	ADP	in
such	DET	such
a	DET	a
way	NOUN	way
that	DET	that
a	DET	a
trained	VERB	train
observer	NOUN	observer
might	AUX	might
read	VERB	read
it	PRON	it
.	PUNCT	.
Now	ADV	now
,	PUNCT	,
I	PRON	I
have	VERB	have
here	ADV	here
a	DET	a
watch	NOUN	watch
which	DET	which
has	AUX	have
recently	ADV	recently
come	VERB	come
into	ADP	into
my	PRON	my
possession	NOUN	possession
.	PUNCT	.
Would	AUX	would
you	PRON	you
have	VERB	have
the	DET	the
kindness	NOUN	kindness
to	PART	to
let	VERB	let
me	PRON	I
have	VERB	have
an	DET	an
opinion	NOUN	opinion
upon	SCONJ	upon
the	DET	the
character	NOUN	character
or	CCONJ	or
habits	NOUN	habit
of	ADP	of
the	DET	the
late	ADJ	late
"owner?""I"	NOUN	"owner?""i"
handed	VERB	hand
him	PRON	he
over	ADP	over
the	DET	the
watch	NOUN	watch
with	ADP	with
some	DET	some
slight	ADJ	slight
feeling	NOUN	feeling
of	ADP	of
amusement	NOUN	amusement
in	ADP	in
my	PRON	my
heart	NOUN	heart
,	PUNCT	,
for	ADP	for
the	DET	the
test	NOUN	test
was	AUX	be
,	PUNCT	,
as	ADP	as
I	PRON	I
thought	VERB	think
,	PUNCT	,
an	DET	an
impossible	ADJ	impossible
one	NOUN	one
,	PUNCT	,
and	CCONJ	and
I	PRON	I
intended	VERB	intend
it	PRON	it
as	ADP	as
a	DET	a
lesson	NOUN	lesson
against	ADP	against
the	DET	the
somewhat	ADV	somewhat
dogmatic	ADJ	dogmatic
tone	NOUN	tone
which	DET	which
he	PRON	he
occasionally	ADV	occasionally
assumed	VERB	assume
.	PUNCT	.
He	PRON	he
balanced	VERB	balance
the	DET	the
watch	NOUN	watch
in	ADP	in
his	PRON	his
hand	NOUN	hand
,	PUNCT	,
gazed	VERB	gaze
hard	ADV	hard
at	ADP	at
the	DET	the
dial	NOUN	dial
,	PUNCT	,
opened	VERB	open
the	DET	the
back	NOUN	back
,	PUNCT	,
and	CCONJ	and
examined	VERB	examine
the	DET	the
works	NOUN	work
,	PUNCT	,
first	ADV	first
with	ADP	with
his	PRON	his
naked	ADJ	naked
eyes	NOUN	eye
and	CCONJ	and
then	ADV	then
with	ADP	with
a	DET	a
powerful	ADJ	powerful
convex	ADJ	convex
lens	NOUN	lens
.	PUNCT	.
I	PRON	I
could	AUX	could
hardly	ADV	hardly
keep	VERB	keep
from	ADP	from
smiling	VERB	smile
at	ADP	at
his	PRON	his
crestfallen	ADJ	crestfallen
face	NOUN	face
when	ADV	when
he	PRON	he
finally	ADV	finally
snapped	VERB	snap
the	DET	the
case	NOUN	case
to	ADP	to
and	CCONJ	and
handed	VERB	hand
it	PRON	it
back	ADV	back
.	PUNCT	.
"""There"	PUNCT	"""There"
are	AUX	be
hardly	ADV	hardly
any	DET	any
data	NOUN	datum
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
remarked	VERB	remark
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
watch	NOUN	watch
has	AUX	have
been	AUX	be
recently	ADV	recently
cleaned	VERB	clean
,	PUNCT	,
which	DET	which
robs	VERB	rob
me	PRON	I
of	ADP	of
my	PRON	my
most	ADV	most
suggestive	ADJ	suggestive
facts	NOUN	fact
.	PUNCT	.
"""""You"	PUNCT	"""""You"
are	AUX	be
right	ADJ	right
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
answered	VERB	answer
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
was	AUX	be
cleaned	VERB	clean
before	ADP	before
being	AUX	be
sent	VERB	send
to	ADP	to
me	PRON	I
.	PUNCT	.
""""	PUNCT	""""
In	ADP	in
my	PRON	my
heart	NOUN	heart
I	PRON	I
accused	VERB	accuse
my	PRON	my
companion	NOUN	companion
of	ADP	of
putting	VERB	put
forward	ADV	forward
a	DET	a
most	ADV	most
lame	ADJ	lame
and	CCONJ	and
impotent	ADJ	impotent
excuse	NOUN	excuse
to	PART	to
cover	VERB	cover
his	PRON	his
failure	NOUN	failure
.	PUNCT	.
What	PRON	what
data	NOUN	data
could	AUX	could
he	PRON	he
expect	VERB	expect
from	ADP	from
an	DET	an
uncleaned	ADJ	uncleaned
"watch?""Though"	NOUN	"watch?""though"
unsatisfactory	ADJ	unsatisfactory
,	PUNCT	,
my	PRON	my
research	NOUN	research
has	AUX	have
not	PART	not
been	VERB	be
entirely	ADV	entirely
barren	ADJ	barren
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
observed	VERB	observe
,	PUNCT	,
staring	VERB	stare
up	ADP	up
at	ADP	at
the	DET	the
ceiling	NOUN	ceiling
with	ADP	with
dreamy	ADJ	dreamy
,	PUNCT	,
lack	NOUN	lack
-	PUNCT	-
lustre	NOUN	lustre
eyes	NOUN	eye
.	PUNCT	.
""""	PUNCT	""""
Subject	ADJ	subject
to	ADP	to
your	PRON	your
correction	NOUN	correction
,	PUNCT	,
I	PRON	I
should	AUX	should
judge	VERB	judge
that	SCONJ	that
the	DET	the
watch	NOUN	watch
belonged	VERB	belong
to	ADP	to
your	PRON	your
elder	ADJ	eld
brother	NOUN	brother
,	PUNCT	,
who	PRON	who
inherited	VERB	inherit
it	PRON	it
from	ADP	from
your	PRON	your
father	NOUN	father
.	PUNCT	.
"""""That"	PUNCT	"""""That"
you	PRON	you
gather	VERB	gather
,	PUNCT	,
no	ADV	no
doubt	ADV	doubt
,	PUNCT	,
from	ADP	from
the	DET	the
H.	PROPN	H.
W.	PROPN	W.
upon	SCONJ	upon
the	DET	the
"back?""""Quite"	NOUN	"back?""""quite"
so	ADV	so
.	PUNCT	.
The	DET	the
W.	PROPN	W.
suggests	VERB	suggest
your	PRON	your
own	ADJ	own
name	NOUN	name
.	PUNCT	.
The	DET	the
date	NOUN	date
of	ADP	of
the	DET	the
watch	NOUN	watch
is	AUX	be
nearly	ADV	nearly
fifty	NUM	fifty
years	NOUN	year
back	ADV	back
,	PUNCT	,
and	CCONJ	and
the	DET	the
initials	NOUN	initial
are	VERB	be
as	ADV	as
old	ADJ	old
as	ADP	as
the	DET	the
watch	NOUN	watch
:	PUNCT	:
so	ADV	so
it	PRON	it
was	AUX	be
made	VERB	make
for	ADP	for
the	DET	the
last	ADJ	last
generation	NOUN	generation
.	PUNCT	.
Jewelry	NOUN	jewelry
usually	ADV	usually
descends	VERB	descend
to	ADP	to
the	DET	the
eldest	ADJ	eld
son	NOUN	son
,	PUNCT	,
and	CCONJ	and
he	PRON	he
is	VERB	be
most	ADV	most
likely	ADJ	likely
to	PART	to
have	VERB	have
the	DET	the
same	ADJ	same
name	NOUN	name
as	ADP	as
the	DET	the
father	NOUN	father
.	PUNCT	.
Your	PRON	your
father	NOUN	father
has	AUX	have
,	PUNCT	,
if	SCONJ	if
I	PRON	I
remember	VERB	remember
right	INTJ	right
,	PUNCT	,
been	VERB	be
dead	ADJ	dead
many	ADJ	many
years	NOUN	year
.	PUNCT	.
It	PRON	it
has	AUX	have
,	PUNCT	,
therefore	ADV	therefore
,	PUNCT	,
been	VERB	be
in	ADP	in
the	DET	the
hands	NOUN	hand
of	ADP	of
your	PRON	your
eldest	ADJ	eld
brother	NOUN	brother
.	PUNCT	.
"""""Right"	PUNCT	"""""Right"
,	PUNCT	,
so	ADV	so
far	ADV	far
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
I.	NOUN	i.
""""	PUNCT	""""
Anything	PRON	anything
"else?""""He"	NOUN	"else?""""he"
was	AUX	be
a	DET	a
man	NOUN	man
of	ADP	of
untidy	ADJ	untidy
habits	NOUN	habit
,	PUNCT	,
---	PUNCT	---
very	ADV	very
untidy	ADJ	untidy
and	CCONJ	and
careless	ADJ	careless
.	PUNCT	.
He	PRON	he
was	AUX	be
left	VERB	leave
with	ADP	with
good	ADJ	good
prospects	NOUN	prospect
,	PUNCT	,
but	CCONJ	but
he	PRON	he
threw	VERB	throw
away	ADV	away
his	PRON	his
chances	NOUN	chance
,	PUNCT	,
lived	VERB	live
for	ADP	for
some	DET	some
time	NOUN	time
in	ADP	in
poverty	NOUN	poverty
with	ADP	with
occasional	ADJ	occasional
short	ADJ	short
intervals	NOUN	interval
of	ADP	of
prosperity	NOUN	prosperity
,	PUNCT	,
and	CCONJ	and
finally	ADV	finally
,	PUNCT	,
taking	VERB	take
to	PART	to
drink	VERB	drink
,	PUNCT	,
he	PRON	he
died	VERB	die
.	PUNCT	.
That	DET	that
is	AUX	be
all	DET	all
I	PRON	I
can	AUX	can
gather	VERB	gather
.	PUNCT	.
"""I"	PUNCT	"""I"
sprang	VERB	spring
from	ADP	from
my	PRON	my
chair	NOUN	chair
and	CCONJ	and
limped	VERB	limp
impatiently	ADV	impatiently
about	ADP	about
the	DET	the
room	NOUN	room
with	ADP	with
considerable	ADJ	considerable
bitterness	NOUN	bitterness
in	ADP	in
my	PRON	my
heart	NOUN	heart
.	PUNCT	.
"""This"	PROPN	"""This"
is	AUX	be
unworthy	ADJ	unworthy
of	ADP	of
